F0,F1,F2,F3,LABEL
-4.688869731144198,9.876737112134396,-4.688869731144198,9.876737112134396,0
-2.5429627836764417,6.667425138529988,-2.5429627836764417,6.667425138529988,0
-10.027858465893624,16.17262131347614,-10.027858465893624,16.17262131347614,2
-10.462349572576434,16.879605486717338,-10.462349572576434,16.879605486717338,2
-3.829116102501236,8.980125490102889,-3.829116102501236,8.980125490102889,0
-3.1404125205440625,8.954857068707712,-3.1404125205440625,8.954857068707712,0
-10.461868997094806,13.686308163857637,-10.461868997094806,13.686308163857637,1
-10.060208063424653,16.190964519303016,-10.060208063424653,16.190964519303016,2
-7.560913547347641,6.278176879963944,-7.560913547347641,6.278176879963944,1
-3.5477292989683065,8.19832197009005,-3.5477292989683065,8.19832197009005,0
-3.244990760323453,7.395086036221694,-3.244990760323453,7.395086036221694,0
-3.0569871083906235,6.9808435184420325,-3.0569871083906235,6.9808435184420325,0
-2.68517923978654,6.527442875860495,-2.68517923978654,6.527442875860495,0
-8.742565650435434,10.121153775111623,-8.742565650435434,10.121153775111623,1
-8.545638553318522,8.578973514227995,-8.545638553318522,8.578973514227995,1
-3.404764120407954,8.982825685369749,-3.404764120407954,8.982825685369749,0
-1.8170489218543997,5.812670013145418,-1.8170489218543997,5.812670013145418,0
-10.21770438363546,16.53206392994613,-10.21770438363546,16.53206392994613,2
-12.448347803624612,15.822419084761794,-12.448347803624612,15.822419084761794,1
-2.9602660591737004,9.03895813101683,-2.9602660591737004,9.03895813101683,0
-9.576657282498527,15.363332531752425,-9.576657282498527,15.363332531752425,2
-10.886494730695535,14.186120227336808,-10.886494730695535,14.186120227336808,1
-3.7343653432629513,9.357216274499713,-3.7343653432629513,9.357216274499713,0
-7.713719116500766,9.380415167090135,-7.713719116500766,9.380415167090135,1
0.05215059433983645,3.1332113875365106,0.05215059433983645,3.1332113875365106,0
-10.271899932346306,16.58024736175602,-10.271899932346306,16.58024736175602,2
-10.510493641246434,16.573556001646224,-10.510493641246434,16.573556001646224,2
-3.013148222786977,8.160391040341057,-3.013148222786977,8.160391040341057,0
-3.6184547043736837,8.582491924715413,-3.6184547043736837,8.582491924715413,0
-11.047790018737379,17.67215111791281,-11.047790018737379,17.67215111791281,2
-3.209111156142328,9.181878591929538,-3.209111156142328,9.181878591929538,0
-8.368706161389433,7.219792167465175,-8.368706161389433,7.219792167465175,1
-10.259058489343028,16.701309093189412,-10.259058489343028,16.701309093189412,2
-11.871359920204974,13.277290960401924,-11.871359920204974,13.277290960401924,1
-16.24092411311888,18.90873249667997,-16.24092411311888,18.90873249667997,1
-10.035913549325482,13.78628901560781,-10.035913549325482,13.78628901560781,1
-3.8958272382851766,9.071030175109657,-3.8958272382851766,9.071030175109657,0
-9.718092214535215,10.606554888346633,-9.718092214535215,10.606554888346633,1
-8.608201030834088,10.208677194062304,-8.608201030834088,10.208677194062304,1
-10.227574467513369,16.59218120819381,-10.227574467513369,16.59218120819381,2
-2.1690401847139613,6.816169090266245,-2.1690401847139613,6.816169090266245,0
-7.800118523595738,7.52922601265755,-7.800118523595738,7.52922601265755,1
-9.235015223780115,8.973676063927561,-9.235015223780115,8.973676063927561,1
-10.670190578776845,16.93757755943883,-10.670190578776845,16.93757755943883,2
-9.400500599543376,15.673431111272405,-9.400500599543376,15.673431111272405,2
-9.794035828991236,12.508680366607198,-9.794035828991236,12.508680366607198,1
-10.56403499515676,16.958134907085327,-10.56403499515676,16.958134907085327,2
-7.565109619002569,8.44664588943984,-7.565109619002569,8.44664588943984,1
-9.94630754533725,15.961119686115397,-9.94630754533725,15.961119686115397,2
-9.872896363174599,10.451920573808875,-9.872896363174599,10.451920573808875,1
-10.712076155988402,10.519984115079861,-10.712076155988402,10.519984115079861,1
-7.400815905182413,7.250158093371487,-7.400815905182413,7.250158093371487,1
-3.253763598103412,8.232371948338672,-3.253763598103412,8.232371948338672,0
-10.205761371851803,9.069997130251716,-10.205761371851803,9.069997130251716,1
-9.927272056433415,11.403170239521002,-9.927272056433415,11.403170239521002,1
-9.877118294274398,16.56548868566782,-9.877118294274398,16.56548868566782,2
-1.261966040109837,4.849086188469095,-1.261966040109837,4.849086188469095,0
-7.609371901027347,7.896587006405708,-7.609371901027347,7.896587006405708,1
-10.124658746684625,16.610861390941388,-10.124658746684625,16.610861390941388,2
-9.493423122772382,9.63867340687982,-9.493423122772382,9.63867340687982,1
-8.760544072898579,9.60581287806156,-8.760544072898579,9.60581287806156,1
-10.558794503996953,16.87057094861878,-10.558794503996953,16.87057094861878,2
-8.899204589284855,14.704191221061953,-8.899204589284855,14.704191221061953,2
-8.243009512208758,9.907733063191186,-8.243009512208758,9.907733063191186,1
-11.279678590388643,17.98972870054359,-11.279678590388643,17.98972870054359,2
-13.051554891752984,15.357940529770634,-13.051554891752984,15.357940529770634,1
-5.8875203369178175,11.82955427134157,-5.8875203369178175,11.82955427134157,0
-12.004150171375557,12.110458010189308,-12.004150171375557,12.110458010189308,1
-10.069036274954057,15.94125474481283,-10.069036274954057,15.94125474481283,2
-8.388330972580336,8.441777597619156,-8.388330972580336,8.441777597619156,1
-7.839857624996963,6.46593401044374,-7.839857624996963,6.46593401044374,1
-4.565858345982052,10.106562696564103,-4.565858345982052,10.106562696564103,0
-9.809607188664412,9.626113934992873,-9.809607188664412,9.626113934992873,1
-8.996631298818926,10.018276802423882,-8.996631298818926,10.018276802423882,1
-10.290907866510377,11.222217913565844,-10.290907866510377,11.222217913565844,1
-6.893940873867765,7.070811240502274,-6.893940873867765,7.070811240502274,1
-5.070481347963685,10.445039571051236,-5.070481347963685,10.445039571051236,0
-11.785951179716315,14.907835882401278,-11.785951179716315,14.907835882401278,1
-3.092318784628063,7.950119135307661,-3.092318784628063,7.950119135307661,0
-8.816126209110196,10.571521245831628,-8.816126209110196,10.571521245831628,1
-11.2030518196293,17.95459545985604,-11.2030518196293,17.95459545985604,2
-9.270667438606269,15.14967785966967,-9.270667438606269,15.14967785966967,2
-9.608085161802405,15.145560179821722,-9.608085161802405,15.145560179821722,2
-9.855231665441364,16.151106586751766,-9.855231665441364,16.151106586751766,2
-10.383119895055762,16.909097471125637,-10.383119895055762,16.909097471125637,2
-7.005290988841977,5.911119107562745,-7.005290988841977,5.911119107562745,1
-11.233802523190832,11.535796888024835,-11.233802523190832,11.535796888024835,1
-8.995171578578097,15.100974596054705,-8.995171578578097,15.100974596054705,2
-1.9169284709414287,5.59219302217779,-1.9169284709414287,5.59219302217779,0
-3.7282688618117303,8.628584636821138,-3.7282688618117303,8.628584636821138,0
-9.787115577395632,11.31011281294432,-9.787115577395632,11.31011281294432,1
-8.292433902253308,7.578384714403781,-8.292433902253308,7.578384714403781,1
-2.972720463798479,8.039118284820312,-2.972720463798479,8.039118284820312,0
-7.302570515338988,6.784345646084529,-7.302570515338988,6.784345646084529,1
-2.537649737010939,7.719095456496763,-2.537649737010939,7.719095456496763,0
-10.534059117175309,16.88434211258825,-10.534059117175309,16.88434211258825,2
-10.743726103613021,17.260402786072806,-10.743726103613021,17.260402786072806,2
-10.055889422150125,16.130838259342113,-10.055889422150125,16.130838259342113,2
-10.442547372922933,13.426302637074015,-10.442547372922933,13.426302637074015,1
-9.829812143925698,9.34446932591748,-9.829812143925698,9.34446932591748,1
-12.128331774142916,12.645910152837814,-12.128331774142916,12.645910152837814,1
-2.843943929992361,8.489801202693354,-2.843943929992361,8.489801202693354,0
-2.954986663244518,8.211361378113748,-2.954986663244518,8.211361378113748,0
-8.324043144122173,6.244531722433364,-8.324043144122173,6.244531722433364,1
-9.561857524056595,15.433772811833139,-9.561857524056595,15.433772811833139,2
-9.803491397147573,15.451340421550455,-9.803491397147573,15.451340421550455,2
-3.960218547666958,9.345898768595791,-3.960218547666958,9.345898768595791,0
-10.672395504810739,16.573927816568034,-10.672395504810739,16.573927816568034,2
-9.606651775517646,15.544447889253636,-9.606651775517646,15.544447889253636,2
-10.143344715935735,16.445495748927126,-10.143344715935735,16.445495748927126,2
-5.0251831336031145,4.213773217821293,-5.0251831336031145,4.213773217821293,1
-2.9895076705173147,8.067371646544297,-2.9895076705173147,8.067371646544297,0
-9.55071243526157,8.520308149270605,-9.55071243526157,8.520308149270605,1
-11.190879295739467,17.90654570043077,-11.190879295739467,17.90654570043077,2
-4.013833018243438,8.657189562008053,-4.013833018243438,8.657189562008053,0
-11.478100035207413,17.961998744287698,-11.478100035207413,17.961998744287698,2
-4.539185816620835,8.93824457593284,-4.539185816620835,8.93824457593284,0
-9.884773379130529,15.633153153895835,-9.884773379130529,15.633153153895835,2
-2.7643950883545476,7.503477311901526,-2.7643950883545476,7.503477311901526,0
-11.431471962292214,12.04638072391596,-11.431471962292214,12.04638072391596,1
-9.656324316095079,15.74129964365656,-9.656324316095079,15.74129964365656,2
-9.818351464737718,12.871174320351919,-9.818351464737718,12.871174320351919,1
-10.070998265583478,16.488592285263625,-10.070998265583478,16.488592285263625,2
-5.7740181151421135,5.1493197876844565,-5.7740181151421135,5.1493197876844565,1
-10.755999535920552,17.363484188468988,-10.755999535920552,17.363484188468988,2
-2.1889582244563766,6.702552526256912,-2.1889582244563766,6.702552526256912,0
-10.208227361540589,16.570828354861877,-10.208227361540589,16.570828354861877,2
-5.574726852185165,4.98247090992465,-5.574726852185165,4.98247090992465,1
-3.1104165511189104,8.148521530420487,-3.1104165511189104,8.148521530420487,0
-9.665743293210111,15.604721359521742,-9.665743293210111,15.604721359521742,2
-1.6026534970366824,5.0687304604547325,-1.6026534970366824,5.0687304604547325,0
-6.59409100110191,5.051814823062482,-6.59409100110191,5.051814823062482,1
-10.920594039243264,11.84899939175594,-10.920594039243264,11.84899939175594,1
-10.202040492244063,16.58847634121796,-10.202040492244063,16.58847634121796,2
-3.1564920808522916,7.220404136663408,-3.1564920808522916,7.220404136663408,0
-12.315826165741216,12.316435625144154,-12.315826165741216,12.316435625144154,1
-10.203386845743738,16.117915751281977,-10.203386845743738,16.117915751281977,2
-3.795838391840544,8.485409041579285,-3.795838391840544,8.485409041579285,0
-10.192461974020873,16.07482536748119,-10.192461974020873,16.07482536748119,2
-10.173884743100903,16.205058578994105,-10.173884743100903,16.205058578994105,2
-10.864642625848932,17.06701895783021,-10.864642625848932,17.06701895783021,2
-3.6142599220106457,8.70081811060875,-3.6142599220106457,8.70081811060875,0
-10.56692186006069,17.006422177581474,-10.56692186006069,17.006422177581474,2
-10.340873493161318,16.850749442553543,-10.340873493161318,16.850749442553543,2
-3.4512557912451687,8.13165269612202,-3.4512557912451687,8.13165269612202,0
-4.5633045361727635,10.34629439529781,-4.5633045361727635,10.34629439529781,0
-2.3840352182538287,7.34455263337873,-2.3840352182538287,7.34455263337873,0
-9.596717092552307,11.050835861155583,-9.596717092552307,11.050835861155583,1
-1.1585822273163713,5.363197001253524,-1.1585822273163713,5.363197001253524,0
-9.815410854076312,16.261563472098562,-9.815410854076312,16.261563472098562,2
-9.399895352296479,9.42213496286095,-9.399895352296479,9.42213496286095,1
-6.658939226809759,5.370501444391062,-6.658939226809759,5.370501444391062,1
-5.105401109760451,11.037910050763582,-5.105401109760451,11.037910050763582,0
-10.057945650368678,16.195680383698082,-10.057945650368678,16.195680383698082,2
-2.4580365616788953,7.104920258875835,-2.4580365616788953,7.104920258875835,0
-11.525705122404721,13.128478266286894,-11.525705122404721,13.128478266286894,1
-10.0811422725872,16.094854987265833,-10.0811422725872,16.094854987265833,2
-9.656495157149635,15.620694468715369,-9.656495157149635,15.620694468715369,2
-9.442789454568002,15.193153887139319,-9.442789454568002,15.193153887139319,2
-2.2962175227968573,7.05637000625626,-2.2962175227968573,7.05637000625626,0
-3.7106975539272455,9.550928751663099,-3.7106975539272455,9.550928751663099,0
-9.747855720522217,15.652444630125466,-9.747855720522217,15.652444630125466,2
-8.576083505728425,8.958006027992115,-8.576083505728425,8.958006027992115,1
-11.110931054487564,17.90578453917108,-11.110931054487564,17.90578453917108,2
-10.713867368024896,17.41476801672901,-10.713867368024896,17.41476801672901,2
-10.522886116406147,17.121367647799325,-10.522886116406147,17.121367647799325,2
-8.150852128556242,6.516180309589742,-8.150852128556242,6.516180309589742,1
-10.46991275772912,16.563333364057716,-10.46991275772912,16.563333364057716,2
-4.155599280071775,9.957699993270275,-4.155599280071775,9.957699993270275,0
-10.906635424022515,13.314762171675836,-10.906635424022515,13.314762171675836,1
-6.699162610369899,5.644044737372087,-6.699162610369899,5.644044737372087,1
-10.073231688279234,16.308164215695673,-10.073231688279234,16.308164215695673,2
-1.1613042258243438,5.333493572793365,-1.1613042258243438,5.333493572793365,0
-1.6007317172863005,5.2512209151741756,-1.6007317172863005,5.2512209151741756,0
-9.615969579348285,15.516547949442357,-9.615969579348285,15.516547949442357,2
-4.987594663998187,11.261492414090432,-4.987594663998187,11.261492414090432,0
-11.151838136924244,12.649765988247935,-11.151838136924244,12.649765988247935,1
-12.959440546571017,15.356399595613853,-12.959440546571017,15.356399595613853,1
-7.532125388665088,6.551939344980127,-7.532125388665088,6.551939344980127,1
-9.233889706090883,15.151408775458785,-9.233889706090883,15.151408775458785,2
-10.111920526110868,16.066341132963295,-10.111920526110868,16.066341132963295,2
-10.693678532236644,17.502659305386665,-10.693678532236644,17.502659305386665,2
-9.662889681632056,16.02807667716399,-9.662889681632056,16.02807667716399,2
-7.260887671005611,4.172774302571698,-7.260887671005611,4.172774302571698,1
-4.513914629521403,9.532765286536156,-4.513914629521403,9.532765286536156,0
-9.698977256614954,9.730473571234871,-9.698977256614954,9.730473571234871,1
-12.98092494066704,13.168638964939008,-12.98092494066704,13.168638964939008,1
-2.340782960681056,6.628628340891373,-2.340782960681056,6.628628340891373,0
-10.318890172810002,16.21655724196451,-10.318890172810002,16.21655724196451,2
-13.529871221468243,16.956883118606903,-13.529871221468243,16.956883118606903,1
-9.661779316754366,15.617716929160032,-9.661779316754366,15.617716929160032,2
-2.641982780609587,7.056286275218406,-2.641982780609587,7.056286275218406,0
-11.349448976833216,10.94983065322236,-11.349448976833216,10.94983065322236,1
-10.657474315296504,16.830813800257506,-10.657474315296504,16.830813800257506,2
-3.6582735513072313,9.024829038794559,-3.6582735513072313,9.024829038794559,0
-9.610542209354794,15.373774037477155,-9.610542209354794,15.373774037477155,2
-5.055954802251772,11.729051585012485,-5.055954802251772,11.729051585012485,0
-10.97711995477815,12.389219302905856,-10.97711995477815,12.389219302905856,1
-9.371640352972602,15.217376700216622,-9.371640352972602,15.217376700216622,2
-9.974973583900148,16.040568620323437,-9.974973583900148,16.040568620323437,2
-9.839394029453473,16.045146853958613,-9.839394029453473,16.045146853958613,2
-10.580929595146017,10.487568438408692,-10.580929595146017,10.487568438408692,1
-3.504516469601838,8.288960248682884,-3.504516469601838,8.288960248682884,0
-10.645076280080488,17.178891443769334,-10.645076280080488,17.178891443769334,2
-9.8210168355991,15.771465232455439,-9.8210168355991,15.771465232455439,2
-5.790786593913207,4.811668479146903,-5.790786593913207,4.811668479146903,1
-3.713883600451856,8.272679484195361,-3.713883600451856,8.272679484195361,0
-4.143813179193603,9.226918802203505,-4.143813179193603,9.226918802203505,0
-2.289982408198961,6.777474368046872,-2.289982408198961,6.777474368046872,0
-13.411163426450768,14.834500163352415,-13.411163426450768,14.834500163352415,1
-4.065470355383541,9.549468524328809,-4.065470355383541,9.549468524328809,0
-3.783214064617026,9.454996363280548,-3.783214064617026,9.454996363280548,0
-3.8389869581640417,9.261642348133384,-3.8389869581640417,9.261642348133384,0
-9.456185537377632,10.617772258408616,-9.456185537377632,10.617772258408616,1
-0.9167126439155212,4.643456480431638,-0.9167126439155212,4.643456480431638,0
-3.7446376934285417,9.356697362289161,-3.7446376934285417,9.356697362289161,0
-5.641485224246105,5.523705513978813,-5.641485224246105,5.523705513978813,1
-2.6212666030390146,7.114626786028305,-2.6212666030390146,7.114626786028305,0
-10.163105731988589,11.396724814444763,-10.163105731988589,11.396724814444763,1
-11.351061312632618,14.58826089919409,-11.351061312632618,14.58826089919409,1
-3.400084723147627,7.650150925811784,-3.400084723147627,7.650150925811784,0
-10.093680204532236,16.565310347409504,-10.093680204532236,16.565310347409504,2
-5.288846691581829,9.74032267564651,-5.288846691581829,9.74032267564651,0
-7.528291000538882,8.212761764879584,-7.528291000538882,8.212761764879584,1
-3.2941295305631537,7.692917906967427,-3.2941295305631537,7.692917906967427,0
-3.2751743033216414,8.864607935505493,-3.2751743033216414,8.864607935505493,0
-3.31646464102928,8.51217468967162,-3.31646464102928,8.51217468967162,0
-10.11702823861134,16.068122785234607,-10.11702823861134,16.068122785234607,2
-11.512743381590253,11.756795066227433,-11.512743381590253,11.756795066227433,1
-10.18642266876277,10.868445221483322,-10.18642266876277,10.868445221483322,1
-5.874691307551823,12.378836734477689,-5.874691307551823,12.378836734477689,0
-3.898389843465344,8.679572959365231,-3.898389843465344,8.679572959365231,0
-4.387312250840193,3.2043786238777257,-4.387312250840193,3.2043786238777257,1
-9.36711326327769,15.002502226643806,-9.36711326327769,15.002502226643806,2
-11.601408410003765,11.60907560938075,-11.601408410003765,11.60907560938075,1
-10.37757493950538,16.784722137881612,-10.37757493950538,16.784722137881612,2
-1.2414113607862025,5.157629433119221,-1.2414113607862025,5.157629433119221,0
-3.3848660555469343,7.952537872809721,-3.3848660555469343,7.952537872809721,0
-5.238345703621464,10.596395532482374,-5.238345703621464,10.596395532482374,0
-6.319871562678547,5.131179387201522,-6.319871562678547,5.131179387201522,1
-9.088779843791471,7.807196830250209,-9.088779843791471,7.807196830250209,1
-10.88206624541719,17.393821367488002,-10.88206624541719,17.393821367488002,2
-9.335143896119662,15.228043723977441,-9.335143896119662,15.228043723977441,2
-3.086275798260992,6.844269701715896,-3.086275798260992,6.844269701715896,0
-11.64890923899236,15.215771289294274,-11.64890923899236,15.215771289294274,1
-5.367869465425878,11.383742758025384,-5.367869465425878,11.383742758025384,0
-2.998461972698193,7.731989752970023,-2.998461972698193,7.731989752970023,0
-10.16324598238994,16.185316611879607,-10.16324598238994,16.185316611879607,2
-10.831794970836167,17.18677483431792,-10.831794970836167,17.18677483431792,2
-4.231450633921073,9.43052326058961,-4.231450633921073,9.43052326058961,0
-2.2108381071784375,6.485629411952888,-2.2108381071784375,6.485629411952888,0
-10.501720983369538,17.009725223706265,-10.501720983369538,17.009725223706265,2
-10.04825050095455,16.420439211018405,-10.04825050095455,16.420439211018405,2
-13.91712499135085,16.764060170184035,-13.91712499135085,16.764060170184035,1
-3.716791680150501,7.887331406153957,-3.716791680150501,7.887331406153957,0
-10.28014797715164,16.03233600454433,-10.28014797715164,16.03233600454433,2
-4.733958980765344,10.761015689432368,-4.733958980765344,10.761015689432368,0
-9.163075393933045,10.759159005419653,-9.163075393933045,10.759159005419653,1
-4.454925327346458,8.978254448393896,-4.454925327346458,8.978254448393896,0
-3.7548955463611575,7.888855664697189,-3.7548955463611575,7.888855664697189,0
-4.336195908161572,8.693199815288821,-4.336195908161572,8.693199815288821,0
-10.81563475850325,12.840425125598589,-10.81563475850325,12.840425125598589,1
-0.07745361367510536,3.457437751324459,-0.07745361367510536,3.457437751324459,0
-10.033566878794398,16.00482312872164,-10.033566878794398,16.00482312872164,2
-10.64905335204017,17.263553291640775,-10.64905335204017,17.263553291640775,2
-10.52311663030337,17.129009555483595,-10.52311663030337,17.129009555483595,2
-2.0179145065394186,7.198982492305712,-2.0179145065394186,7.198982492305712,0
-10.910965965883245,17.256116676923604,-10.910965965883245,17.256116676923604,2
-6.280585362408904,4.437757327305717,-6.280585362408904,4.437757327305717,1
-13.57537136304117,16.96637683108033,-13.57537136304117,16.96637683108033,1
-9.667090635820216,15.320905943089242,-9.667090635820216,15.320905943089242,2
-3.40174626053096,8.292128811198346,-3.40174626053096,8.292128811198346,0
-9.633330119892516,15.459002787103268,-9.633330119892516,15.459002787103268,2
-14.214353527464741,15.43770885792208,-14.214353527464741,15.43770885792208,1
-3.737503997828213,9.398384999413075,-3.737503997828213,9.398384999413075,0
-6.848925145552444,6.1971435642127055,-6.848925145552444,6.1971435642127055,1
-10.605419561770779,17.736204913129352,-10.605419561770779,17.736204913129352,2
-3.932448742471915,8.035046294170085,-3.932448742471915,8.035046294170085,0
-3.649515153527556,8.067978183361678,-3.649515153527556,8.067978183361678,0
-9.152031634270985,11.59602874474999,-9.152031634270985,11.59602874474999,1
-9.351611111346793,15.39199866130318,-9.351611111346793,15.39199866130318,2
-3.009552249610579,7.698363862646578,-3.009552249610579,7.698363862646578,0
-11.734555747675657,13.216820761688883,-11.734555747675657,13.216820761688883,1
-7.290245906242488,5.900204394599389,-7.290245906242488,5.900204394599389,1
-9.073749918416599,9.952131512762268,-9.073749918416599,9.952131512762268,1
-9.156047968021666,10.11682844042179,-9.156047968021666,10.11682844042179,1
-10.163011435937847,16.725323520841822,-10.163011435937847,16.725323520841822,2
-10.254051895625832,16.89811456855925,-10.254051895625832,16.89811456855925,2
-3.060554149966028,7.795053837467477,-3.060554149966028,7.795053837467477,0
-10.669018665548297,10.159435392627202,-10.669018665548297,10.159435392627202,1
-1.4334315114532958,5.586546226221414,-1.4334315114532958,5.586546226221414,0
-10.826990424122217,11.249838531459122,-10.826990424122217,11.249838531459122,1
-9.02709441269072,9.699727254015867,-9.02709441269072,9.699727254015867,1
-10.592672554823668,12.029391889974086,-10.592672554823668,12.029391889974086,1
-10.087491326414684,16.570945244890265,-10.087491326414684,16.570945244890265,2
-3.901220417590083,8.563656488736763,-3.901220417590083,8.563656488736763,0
-9.276982568835342,9.916583336972385,-9.276982568835342,9.916583336972385,1
-5.639279556600074,4.079760376173328,-5.639279556600074,4.079760376173328,1
-9.20493405823121,8.542279684672003,-9.20493405823121,8.542279684672003,1
-2.5097421084000513,6.070121102499287,-2.5097421084000513,6.070121102499287,0
-10.15742610347979,16.003548053096115,-10.15742610347979,16.003548053096115,2
-8.553953998333787,8.842665734965923,-8.553953998333787,8.842665734965923,1
-9.589165002089963,15.565601630381016,-9.589165002089963,15.565601630381016,2
-3.7922697961172154,1.9732674315417258,-3.7922697961172154,1.9732674315417258,1
-9.458647592861722,15.824693126083877,-9.458647592861722,15.824693126083877,2
-9.425305556926364,15.398809640094763,-9.425305556926364,15.398809640094763,2
-10.090792403984906,15.998278053853202,-10.090792403984906,15.998278053853202,2
-9.849568669674284,16.514821430472203,-9.849568669674284,16.514821430472203,2
-10.091775784238386,17.02102707603736,-10.091775784238386,17.02102707603736,2
-3.5704894564859795,8.173483296515933,-3.5704894564859795,8.173483296515933,0
-1.8486463630884273,5.990419370412854,-1.8486463630884273,5.990419370412854,0
-10.128484042405479,16.449014764225375,-10.128484042405479,16.449014764225375,2
-9.902558553220011,15.938263541111661,-9.902558553220011,15.938263541111661,2
